,id,fecha_evento,planeado,lugar,intrusion,evento_y
2497,711,2021-09-16,0,AF,0,pin insertado incorrecto
2498,717,2021-08-07,1,AS,0,pin insertado incorrecto
2499,722,2021-08-13,1,AS,1,pin insertado incorrecto
2500,739,2021-09-02,0,EU,0,pin insertado incorrecto
2501,783,2021-12-07,0,EU,1,pin insertado incorrecto
2502,793,2021-12-19,1,EU,0,pin insertado incorrecto
2503,819,2021-11-05,0,OC,0,pin insertado incorrecto
2504,840,2021-12-09,1,EU,1,pin insertado incorrecto
2505,848,2021-11-19,0,AS,0,pin insertado incorrecto
2506,872,2021-07-15,0,AS,1,pin insertado incorrecto
2507,923,2021-08-22,0,SA,0,pin insertado incorrecto
2508,928,2021-10-05,0,EU,0,pin insertado incorrecto
2509,930,2021-08-24,0,AF,1,pin insertado incorrecto
2510,986,2021-10-24,1,AS,0,pin insertado incorrecto
2511,15,2021-09-20,1,SA,1,pin insertado incorrecto
2512,34,2021-07-04,0,AS,1,pin insertado incorrecto
2513,48,2021-10-01,0,OC,1,pin insertado incorrecto
2514,113,2021-09-08,0,SA,0,pin insertado incorrecto
2515,117,2021-08-13,0,SA,1,pin insertado incorrecto
2516,207,2021-09-30,1,SA,0,pin insertado incorrecto
2517,283,2021-12-25,1,AS,1,pin insertado incorrecto
2518,310,2021-07-03,0,OC,1,pin insertado incorrecto
2519,338,2021-12-27,1,SA,1,pin insertado incorrecto
2520,371,2021-07-17,1,OC,1,pin insertado incorrecto
2521,552,2021-11-20,0,AS,1,pin insertado incorrecto
2522,555,2021-09-29,0,OC,0,pin insertado incorrecto
2523,606,2021-08-23,0,EU,1,pin insertado incorrecto
2524,647,2021-07-11,0,AF,1,pin insertado incorrecto
2525,661,2021-07-05,1,EU,0,pin insertado incorrecto
2526,755,2021-08-15,0,OC,0,pin insertado incorrecto
2527,834,2021-09-03,1,AS,0,pin insertado incorrecto
2528,890,2021-08-28,0,AF,0,pin insertado incorrecto
2529,927,2021-09-17,1,AS,0,pin insertado incorrecto
2530,60,2021-09-12,0,EU,1,pin insertado incorrecto
2531,166,2021-09-07,0,AS,0,pin insertado incorrecto
2532,193,2021-07-26,1,AF,0,pin insertado incorrecto
2533,200,2021-09-23,0,AS,1,pin insertado incorrecto
2534,453,2021-07-22,1,SA,0,pin insertado incorrecto
2535,491,2021-12-11,0,EU,0,pin insertado incorrecto
2536,548,2021-10-08,0,AF,1,pin insertado incorrecto
2537,598,2021-07-25,0,SA,0,pin insertado incorrecto
2538,611,2021-08-13,1,SA,1,pin insertado incorrecto
2539,623,2021-08-20,1,SA,1,pin insertado incorrecto
2540,645,2021-08-14,0,SA,1,pin insertado incorrecto
2541,676,2021-08-22,1,AF,0,pin insertado incorrecto
2542,688,2021-12-01,1,AF,1,pin insertado incorrecto
2543,695,2021-09-09,1,SA,1,pin insertado incorrecto
2544,709,2021-09-14,1,SA,1,pin insertado incorrecto
2545,715,2021-09-27,0,EU,1,pin insertado incorrecto
2546,839,2021-07-20,1,AS,1,pin insertado incorrecto
2547,942,2021-09-30,1,AF,0,pin insertado incorrecto
2548,943,2021-09-05,1,AS,0,pin insertado incorrecto
2549,53,2021-07-14,1,AF,1,dispositivo tinta activado
2550,72,2021-11-23,1,OC,0,dispositivo tinta activado
2551,152,2021-07-20,0,AF,0,dispositivo tinta activado
2552,163,2021-07-08,1,AS,1,dispositivo tinta activado
2553,285,2021-10-12,1,AS,1,dispositivo tinta activado
2554,302,2021-07-11,1,AS,1,dispositivo tinta activado
2555,308,2021-12-05,1,AS,1,dispositivo tinta activado
2556,348,2021-10-02,0,SA,1,dispositivo tinta activado
2557,357,2021-07-02,0,SA,1,dispositivo tinta activado
2558,423,2021-12-17,0,AF,0,dispositivo tinta activado
2559,482,2021-08-04,1,AS,1,dispositivo tinta activado
2560,497,2021-11-21,0,OC,0,dispositivo tinta activado
2561,549,2021-10-29,0,OC,0,dispositivo tinta activado
2562,600,2021-07-30,1,AS,0,dispositivo tinta activado
2563,634,2021-07-09,0,SA,1,dispositivo tinta activado
2564,662,2021-09-09,0,OC,1,dispositivo tinta activado
2565,697,2021-07-04,1,SA,1,dispositivo tinta activado
2566,706,2021-08-24,1,EU,1,dispositivo tinta activado
2567,726,2021-11-25,1,AS,1,dispositivo tinta activado
2568,764,2021-09-27,1,EU,0,dispositivo tinta activado
2569,769,2021-08-03,0,AF,1,dispositivo tinta activado
2570,905,2021-08-25,1,AS,0,dispositivo tinta activado
2571,908,2021-12-17,1,EU,0,dispositivo tinta activado
2572,915,2021-11-16,0,EU,1,dispositivo tinta activado
2573,940,2021-08-15,1,EU,0,dispositivo tinta activado
2574,941,2021-12-08,1,AF,1,dispositivo tinta activado
2575,965,2021-11-17,0,AF,1,dispositivo tinta activado
2576,976,2021-10-26,0,OC,0,dispositivo tinta activado
2577,38,2021-10-02,1,AF,0,dispositivo tinta activado
2578,45,2021-07-08,1,AS,0,dispositivo tinta activado
2579,64,2021-09-07,0,AS,0,dispositivo tinta activado
2580,76,2021-12-02,0,SA,0,dispositivo tinta activado
2581,88,2021-08-30,1,AS,0,dispositivo tinta activado
2582,155,2021-11-10,1,AS,0,dispositivo tinta activado
2583,190,2021-09-14,1,AS,1,dispositivo tinta activado
2584,238,2021-10-18,1,AS,1,dispositivo tinta activado
2585,300,2021-08-20,0,SA,1,dispositivo tinta activado
2586,407,2021-12-14,0,OC,1,dispositivo tinta activado
2587,412,2021-08-04,1,AS,0,dispositivo tinta activado
2588,432,2021-08-20,1,EU,1,dispositivo tinta activado
2589,447,2021-09-14,1,OC,0,dispositivo tinta activado
2590,527,2021-09-20,0,OC,1,dispositivo tinta activado
2591,547,2021-07-02,0,OC,1,dispositivo tinta activado
2592,548,2021-07-22,0,AS,1,dispositivo tinta activado
2593,592,2021-11-17,1,EU,0,dispositivo tinta activado
2594,610,2021-12-04,1,AS,1,dispositivo tinta activado
2595,757,2021-07-31,0,SA,0,dispositivo tinta activado
2596,825,2021-12-27,1,AF,1,dispositivo tinta activado
2597,852,2021-10-16,0,OC,0,dispositivo tinta activado
2598,881,2021-08-07,0,SA,1,dispositivo tinta activado
2599,922,2021-12-25,1,EU,0,dispositivo tinta activado
2600,962,2021-09-06,1,AS,1,dispositivo tinta activado
2601,998,2021-07-05,0,EU,1,dispositivo tinta activado
2602,38,2021-10-02,1,AF,0,dispositivo tinta activado
2603,45,2021-07-08,1,AS,0,dispositivo tinta activado
2604,64,2021-09-07,0,AS,0,dispositivo tinta activado
2605,76,2021-12-02,0,SA,0,dispositivo tinta activado
2606,88,2021-08-30,1,AS,0,dispositivo tinta activado
2607,155,2021-11-10,1,AS,0,dispositivo tinta activado
2608,190,2021-09-14,1,AS,1,dispositivo tinta activado
2609,238,2021-10-18,1,AS,1,dispositivo tinta activado
2610,300,2021-08-20,0,SA,1,dispositivo tinta activado
2611,407,2021-12-14,0,OC,1,dispositivo tinta activado
2612,412,2021-08-04,1,AS,0,dispositivo tinta activado
2613,432,2021-08-20,1,EU,1,dispositivo tinta activado
2614,447,2021-09-14,1,OC,0,dispositivo tinta activado
2615,527,2021-09-20,0,OC,1,dispositivo tinta activado
2616,547,2021-07-02,0,OC,1,dispositivo tinta activado
2617,548,2021-07-22,0,AS,1,dispositivo tinta activado
2618,592,2021-11-17,1,EU,0,dispositivo tinta activado
2619,610,2021-12-04,1,AS,1,dispositivo tinta activado
2620,757,2021-07-31,0,SA,0,dispositivo tinta activado
2621,825,2021-12-27,1,AF,1,dispositivo tinta activado
2622,852,2021-10-16,0,OC,0,dispositivo tinta activado
2623,881,2021-08-07,0,SA,1,dispositivo tinta activado
2624,922,2021-12-25,1,EU,0,dispositivo tinta activado
2625,962,2021-09-06,1,AS,1,dispositivo tinta activado
2626,998,2021-07-05,0,EU,1,dispositivo tinta activado
2627,8,2021-08-08,1,EU,0,dispositivo tinta activado
2628,49,2021-10-18,0,AS,1,dispositivo tinta activado
2629,62,2021-07-30,0,SA,1,dispositivo tinta activado
2630,132,2021-11-24,1,OC,0,dispositivo tinta activado
2631,148,2021-12-09,0,AF,0,dispositivo tinta activado
2632,149,2021-12-20,0,SA,0,dispositivo tinta activado
2633,186,2021-10-11,0,OC,0,dispositivo tinta activado
2634,247,2021-10-26,0,SA,1,dispositivo tinta activado
2635,301,2021-07-03,0,AF,0,dispositivo tinta activado
2636,352,2021-10-17,1,OC,0,dispositivo tinta activado
2637,355,2021-10-09,0,AF,1,dispositivo tinta activado
2638,400,2021-11-06,0,EU,1,dispositivo tinta activado
2639,522,2021-09-27,1,OC,1,dispositivo tinta activado
2640,571,2021-12-23,0,AS,1,dispositivo tinta activado
2641,607,2021-10-05,1,SA,0,dispositivo tinta activado
2642,623,2021-07-15,1,OC,1,dispositivo tinta activado
2643,627,2021-10-23,0,OC,0,dispositivo tinta activado
2644,650,2021-07-23,1,AS,1,dispositivo tinta activado
2645,667,2021-09-02,1,OC,1,dispositivo tinta activado
2646,689,2021-09-27,1,EU,0,dispositivo tinta activado
2647,733,2021-10-29,0,OC,1,dispositivo tinta activado
2648,751,2021-11-17,1,AF,0,dispositivo tinta activado
2649,815,2021-07-27,0,AF,0,dispositivo tinta activado
2650,823,2021-12-24,1,SA,1,dispositivo tinta activado
2651,841,2021-07-05,1,EU,0,dispositivo tinta activado
2652,875,2021-11-02,0,EU,0,dispositivo tinta activado
2653,899,2021-12-12,1,OC,1,dispositivo tinta activado
2654,956,2021-09-18,1,EU,0,dispositivo tinta activado
2655,6,2021-10-26,1,AF,1,dispositivo tinta activado
2656,8,2021-10-28,1,AF,0,dispositivo tinta activado
2657,13,2021-08-12,0,EU,0,dispositivo tinta activado
2658,37,2021-09-10,1,AF,1,dispositivo tinta activado
2659,75,2021-07-28,0,OC,0,dispositivo tinta activado
2660,140,2021-10-19,0,SA,1,dispositivo tinta activado
2661,237,2021-07-24,0,EU,1,dispositivo tinta activado
2662,261,2021-10-05,0,AF,0,dispositivo tinta activado
2663,326,2021-08-11,1,SA,0,dispositivo tinta activado
2664,334,2021-09-12,0,OC,1,dispositivo tinta activado
2665,408,2021-07-15,0,EU,1,dispositivo tinta activado
2666,729,2021-07-20,0,EU,0,dispositivo tinta activado
2667,809,2021-09-08,0,OC,1,dispositivo tinta activado
2668,833,2021-10-08,0,AS,0,dispositivo tinta activado
2669,934,2021-07-11,1,AF,0,dispositivo tinta activado
2670,941,2021-10-27,1,EU,0,dispositivo tinta activado
2671,947,2021-09-30,1,SA,0,dispositivo tinta activado
2672,972,2021-12-18,0,AS,1,dispositivo tinta activado
2673,1000,2021-12-26,0,EU,1,dispositivo tinta activado
2674,57,2021-08-08,1,OC,0,dispositivo tinta activado
2675,72,2021-10-17,1,EU,0,dispositivo tinta activado
2676,253,2021-12-04,0,AS,1,dispositivo tinta activado
2677,265,2021-07-18,1,EU,0,dispositivo tinta activado
2678,267,2021-09-10,1,AS,0,dispositivo tinta activado
2679,319,2021-07-06,0,AF,1,dispositivo tinta activado
2680,346,2021-10-09,1,AS,0,dispositivo tinta activado
2681,385,2021-09-03,1,SA,1,dispositivo tinta activado
2682,436,2021-11-20,0,OC,0,dispositivo tinta activado
2683,474,2021-08-03,1,OC,1,dispositivo tinta activado
2684,592,2021-12-20,0,AF,1,dispositivo tinta activado
2685,653,2021-09-10,1,OC,1,dispositivo tinta activado
2686,685,2021-08-13,1,AF,0,dispositivo tinta activado
2687,722,2021-10-09,0,OC,0,dispositivo tinta activado
2688,945,2021-08-19,1,OC,0,dispositivo tinta activado
2689,972,2021-09-27,1,OC,0,dispositivo tinta activado
2690,55,2021-10-21,1,AS,1,falla de red
2691,79,2021-11-03,1,OC,1,falla de red
2692,82,2021-08-09,1,AS,0,falla de red
2693,298,2021-08-15,0,AS,1,falla de red
2694,311,2021-12-30,0,EU,1,falla de red
2695,353,2021-12-25,0,AF,1,falla de red
2696,385,2021-10-13,1,OC,0,falla de red
2697,483,2021-09-27,1,AS,0,falla de red
2698,557,2021-12-04,1,AF,0,falla de red
2699,583,2021-09-20,1,AS,1,falla de red
2700,621,2021-12-25,1,EU,0,falla de red
2701,625,2021-10-21,1,AS,1,falla de red
2702,648,2021-08-06,1,AF,1,falla de red
2703,677,2021-12-07,1,SA,0,falla de red
2704,683,2021-09-07,0,SA,1,falla de red
2705,728,2021-09-22,0,OC,0,falla de red
2706,750,2021-09-05,0,EU,0,falla de red
2707,777,2021-11-20,1,AS,0,falla de red
2708,836,2021-11-12,1,EU,0,falla de red
2709,859,2021-10-22,1,AS,0,falla de red
2710,893,2021-12-30,1,OC,0,falla de red
2711,916,2021-10-29,0,EU,1,falla de red
2712,964,2021-11-01,0,SA,1,falla de red
2713,981,2021-08-06,0,AS,0,falla de red
2714,990,2021-09-25,1,AF,1,falla de red
2715,20,2021-12-25,0,AF,0,falla de red
2716,39,2021-08-05,0,OC,0,falla de red
2717,92,2021-07-09,0,OC,0,falla de red
2718,135,2021-12-20,1,AS,0,falla de red
2719,176,2021-09-27,0,SA,0,falla de red
2720,333,2021-08-19,1,OC,0,falla de red
2721,360,2021-12-30,1,AS,1,falla de red
2722,361,2021-12-23,0,OC,0,falla de red
2723,391,2021-09-26,1,AS,1,falla de red
2724,398,2021-11-17,0,AF,0,falla de red
2725,428,2021-12-19,1,AF,1,falla de red
2726,438,2021-11-06,0,AS,1,falla de red
2727,448,2021-10-31,1,EU,0,falla de red
2728,469,2021-10-07,0,AF,0,falla de red
2729,470,2021-08-14,0,AS,1,falla de red
2730,507,2021-10-07,1,AF,0,falla de red
2731,530,2021-11-06,1,AS,0,falla de red
2732,551,2021-12-25,1,EU,0,falla de red
2733,568,2021-08-02,0,EU,0,falla de red
2734,580,2021-08-07,1,EU,1,falla de red
2735,604,2021-11-22,0,AF,0,falla de red
2736,606,2021-11-25,1,OC,1,falla de red
2737,613,2021-09-01,1,OC,0,falla de red
2738,625,2021-11-21,1,AF,0,falla de red
2739,687,2021-10-17,0,SA,0,falla de red
2740,719,2021-10-29,0,OC,0,falla de red
2741,732,2021-08-15,0,SA,0,falla de red
2742,844,2021-12-11,0,AS,0,falla de red
2743,871,2021-07-10,1,AS,1,falla de red
2744,908,2021-09-18,1,OC,1,falla de red
2745,910,2021-10-11,0,EU,1,falla de red
2746,937,2021-12-05,0,OC,1,falla de red
2747,961,2021-07-14,1,AF,1,falla de red
2748,966,2021-10-07,1,AS,0,falla de red
2749,20,2021-12-25,0,AF,0,falla de red
2750,39,2021-08-05,0,OC,0,falla de red
2751,92,2021-07-09,0,OC,0,falla de red
2752,135,2021-12-20,1,AS,0,falla de red
2753,176,2021-09-27,0,SA,0,falla de red
2754,333,2021-08-19,1,OC,0,falla de red
2755,360,2021-12-30,1,AS,1,falla de red
2756,361,2021-12-23,0,OC,0,falla de red
2757,391,2021-09-26,1,AS,1,falla de red
2758,398,2021-11-17,0,AF,0,falla de red
2759,428,2021-12-19,1,AF,1,falla de red
2760,438,2021-11-06,0,AS,1,falla de red
2761,448,2021-10-31,1,EU,0,falla de red
2762,469,2021-10-07,0,AF,0,falla de red
2763,470,2021-08-14,0,AS,1,falla de red
2764,507,2021-10-07,1,AF,0,falla de red
2765,530,2021-11-06,1,AS,0,falla de red
2766,551,2021-12-25,1,EU,0,falla de red
2767,568,2021-08-02,0,EU,0,falla de red
2768,580,2021-08-07,1,EU,1,falla de red
2769,604,2021-11-22,0,AF,0,falla de red
2770,606,2021-11-25,1,OC,1,falla de red
2771,613,2021-09-01,1,OC,0,falla de red
2772,625,2021-11-21,1,AF,0,falla de red
2773,687,2021-10-17,0,SA,0,falla de red
2774,719,2021-10-29,0,OC,0,falla de red
2775,732,2021-08-15,0,SA,0,falla de red
2776,844,2021-12-11,0,AS,0,falla de red
2777,871,2021-07-10,1,AS,1,falla de red
2778,908,2021-09-18,1,OC,1,falla de red
2779,910,2021-10-11,0,EU,1,falla de red
2780,937,2021-12-05,0,OC,1,falla de red
2781,961,2021-07-14,1,AF,1,falla de red
2782,966,2021-10-07,1,AS,0,falla de red
2783,73,2021-10-27,0,AF,1,falla de red
2784,99,2021-10-17,0,OC,0,falla de red
2785,172,2021-12-14,1,AS,1,falla de red
2786,232,2021-07-04,0,OC,0,falla de red
2787,279,2021-12-09,1,OC,1,falla de red
2788,307,2021-12-05,1,EU,1,falla de red
2789,359,2021-10-07,1,OC,1,falla de red
2790,361,2021-10-08,0,OC,1,falla de red
2791,470,2021-09-16,1,SA,1,falla de red
2792,740,2021-11-30,1,EU,0,falla de red
2793,761,2021-07-09,1,SA,0,falla de red
2794,768,2021-11-01,1,EU,0,falla de red
2795,809,2021-07-24,1,SA,1,falla de red
2796,1000,2021-12-14,1,AF,0,falla de red
2797,63,2021-10-12,1,AS,1,falla de red
2798,76,2021-08-10,1,AS,1,falla de red
2799,95,2021-10-08,0,AS,0,falla de red
2800,107,2021-09-22,1,AS,0,falla de red
2801,115,2021-11-20,1,SA,1,falla de red
2802,159,2021-09-25,1,AS,1,falla de red
2803,177,2021-10-06,0,AF,0,falla de red
2804,182,2021-07-05,1,AS,0,falla de red
2805,209,2021-10-23,0,AF,1,falla de red
2806,230,2021-09-01,1,SA,0,falla de red
2807,238,2021-11-08,1,EU,1,falla de red
2808,239,2021-12-10,0,OC,0,falla de red
2809,266,2021-12-03,1,AF,1,falla de red
2810,291,2021-11-07,0,OC,1,falla de red
2811,301,2021-12-28,1,EU,1,falla de red
2812,354,2021-07-04,0,EU,0,falla de red
2813,403,2021-08-26,0,AS,1,falla de red
2814,405,2021-10-31,0,EU,0,falla de red
2815,428,2021-07-09,0,OC,1,falla de red
2816,477,2021-07-23,0,AS,0,falla de red
2817,491,2021-12-09,0,AF,0,falla de red
2818,572,2021-08-25,1,SA,0,falla de red
2819,608,2021-11-29,0,AS,0,falla de red
2820,689,2021-12-22,1,AS,0,falla de red
2821,696,2021-09-17,1,OC,1,falla de red
2822,714,2021-11-11,0,AS,0,falla de red
2823,717,2021-10-26,0,AF,0,falla de red
2824,795,2021-08-10,1,AS,0,falla de red
2825,796,2021-12-17,1,AS,1,falla de red
2826,811,2021-07-13,1,SA,0,falla de red
2827,851,2021-09-27,0,AF,0,falla de red
2828,891,2021-07-20,0,OC,1,falla de red
2829,134,2021-07-25,0,EU,1,falla de red
2830,149,2021-09-18,0,EU,1,falla de red
2831,181,2021-10-25,1,AF,0,falla de red
2832,348,2021-09-17,0,AS,1,falla de red
2833,396,2021-11-19,1,AS,0,falla de red
2834,552,2021-07-11,1,AF,0,falla de red
2835,557,2021-12-23,1,SA,1,falla de red
2836,631,2021-11-23,0,AF,0,falla de red
2837,758,2021-09-23,1,AS,1,falla de red
2838,847,2021-10-31,0,SA,1,falla de red
2839,866,2021-07-07,1,OC,1,falla de red
2840,899,2021-08-18,1,AS,1,falla de red
2841,57,2021-08-04,1,EU,1,puerta gateway abierta
2842,100,2021-12-18,1,EU,1,puerta gateway abierta
2843,132,2021-12-06,0,EU,1,puerta gateway abierta
2844,178,2021-07-05,0,SA,0,puerta gateway abierta
2845,216,2021-09-20,1,AF,0,puerta gateway abierta
2846,221,2021-12-21,1,SA,0,puerta gateway abierta
2847,270,2021-09-10,0,EU,0,puerta gateway abierta
2848,292,2021-11-24,0,SA,0,puerta gateway abierta
2849,364,2021-09-13,1,SA,0,puerta gateway abierta
2850,370,2021-07-14,1,EU,0,puerta gateway abierta
2851,379,2021-08-19,0,OC,1,puerta gateway abierta
2852,521,2021-07-20,0,OC,0,puerta gateway abierta
2853,540,2021-07-17,0,OC,0,puerta gateway abierta
2854,543,2021-12-02,0,AS,0,puerta gateway abierta
2855,665,2021-07-08,0,AS,0,puerta gateway abierta
2856,690,2021-09-05,1,AS,0,puerta gateway abierta
2857,983,2021-12-06,1,AF,1,puerta gateway abierta
2858,42,2021-11-04,1,OC,1,puerta gateway abierta
2859,51,2021-12-11,0,OC,0,puerta gateway abierta
2860,148,2021-08-24,0,EU,1,puerta gateway abierta
2861,270,2021-10-01,0,EU,0,puerta gateway abierta
2862,276,2021-12-18,1,OC,1,puerta gateway abierta
2863,322,2021-12-22,1,AS,0,puerta gateway abierta
2864,337,2021-07-31,0,SA,1,puerta gateway abierta
2865,364,2021-07-14,1,AF,0,puerta gateway abierta
2866,414,2021-08-04,0,AF,0,puerta gateway abierta
2867,445,2021-08-07,0,AS,0,puerta gateway abierta
2868,485,2021-12-29,0,AS,1,puerta gateway abierta
2869,514,2021-12-28,0,EU,1,puerta gateway abierta
2870,523,2021-11-24,0,AS,0,puerta gateway abierta
2871,570,2021-10-22,0,AS,1,puerta gateway abierta
2872,599,2021-12-08,1,AS,1,puerta gateway abierta
2873,642,2021-10-31,1,SA,1,puerta gateway abierta
2874,772,2021-12-04,1,AF,1,puerta gateway abierta
2875,781,2021-10-15,0,SA,0,puerta gateway abierta
2876,806,2021-11-16,0,OC,1,puerta gateway abierta
2877,828,2021-12-06,1,EU,1,puerta gateway abierta
2878,840,2021-11-27,0,EU,1,puerta gateway abierta
2879,909,2021-08-16,0,AS,1,puerta gateway abierta
2880,925,2021-10-17,0,EU,0,puerta gateway abierta
2881,963,2021-11-21,0,EU,1,puerta gateway abierta
2882,973,2021-11-10,0,OC,0,puerta gateway abierta
2883,42,2021-11-04,1,OC,1,puerta gateway abierta
2884,51,2021-12-11,0,OC,0,puerta gateway abierta
2885,148,2021-08-24,0,EU,1,puerta gateway abierta
2886,270,2021-10-01,0,EU,0,puerta gateway abierta
2887,276,2021-12-18,1,OC,1,puerta gateway abierta
2888,322,2021-12-22,1,AS,0,puerta gateway abierta
2889,337,2021-07-31,0,SA,1,puerta gateway abierta
2890,364,2021-07-14,1,AF,0,puerta gateway abierta
2891,414,2021-08-04,0,AF,0,puerta gateway abierta
2892,445,2021-08-07,0,AS,0,puerta gateway abierta
2893,485,2021-12-29,0,AS,1,puerta gateway abierta
2894,514,2021-12-28,0,EU,1,puerta gateway abierta
2895,523,2021-11-24,0,AS,0,puerta gateway abierta
2896,570,2021-10-22,0,AS,1,puerta gateway abierta
2897,599,2021-12-08,1,AS,1,puerta gateway abierta
2898,642,2021-10-31,1,SA,1,puerta gateway abierta
2899,772,2021-12-04,1,AF,1,puerta gateway abierta
2900,781,2021-10-15,0,SA,0,puerta gateway abierta
2901,806,2021-11-16,0,OC,1,puerta gateway abierta
2902,828,2021-12-06,1,EU,1,puerta gateway abierta
2903,840,2021-11-27,0,EU,1,puerta gateway abierta
2904,909,2021-08-16,0,AS,1,puerta gateway abierta
2905,925,2021-10-17,0,EU,0,puerta gateway abierta
2906,963,2021-11-21,0,EU,1,puerta gateway abierta
2907,973,2021-11-10,0,OC,0,puerta gateway abierta
2908,9,2021-08-07,1,AF,0,puerta gateway abierta
2909,19,2021-07-08,1,AF,0,puerta gateway abierta
2910,28,2021-09-05,1,EU,0,puerta gateway abierta
2911,74,2021-10-19,1,AS,0,puerta gateway abierta
2912,97,2021-12-07,0,OC,1,puerta gateway abierta
2913,134,2021-07-02,0,EU,1,puerta gateway abierta
2914,181,2021-12-25,0,AS,0,puerta gateway abierta
2915,242,2021-10-14,1,AS,1,puerta gateway abierta
2916,243,2021-10-26,1,AS,0,puerta gateway abierta
2917,271,2021-09-27,0,AS,0,puerta gateway abierta
2918,357,2021-08-20,0,AF,0,puerta gateway abierta
